id,ln_count,ln_finished,fi_done,fi_name
1150,1788721,0,False,21_sorted_file_40.txt
1151,1635556,0,False,21_sorted_file_41.txt
1152,1611607,0,False,21_sorted_file_42.txt
1153,1617670,0,False,21_sorted_file_43.txt
1154,1679078,0,False,21_sorted_file_44.txt
1155,1635895,0,False,21_sorted_file_45.txt
1156,1913474,0,False,21_sorted_file_46.txt
1157,1544307,0,False,21_sorted_file_47.txt
1158,1555958,0,False,21_sorted_file_48.txt
1159,1634280,0,False,21_sorted_file_49.txt
1160,1548937,0,False,21_sorted_file_5.txt
1161,1608152,0,False,21_sorted_file_6.txt
1162,1506357,0,False,21_sorted_file_7.txt
1163,1584253,0,False,21_sorted_file_8.txt
1164,1554563,0,False,21_sorted_file_9.txt
1165,1516404,0,False,22_data_file_0.txt
1166,1375572,0,False,22_data_file_1.txt
1167,1684036,0,False,22_data_file_10.txt
1168,1583872,0,False,22_data_file_11.txt
1169,1597374,0,False,22_sorted_file_12.txt
1170,1496460,0,False,22_sorted_file_13.txt
1171,1602808,0,False,22_sorted_file_14.txt
1172,1557737,0,False,22_sorted_file_15.txt
1173,1652444,0,False,22_sorted_file_16.txt
1174,1611681,0,False,22_sorted_file_17.txt
1175,1691942,0,False,22_sorted_file_18.txt
1176,1587101,0,False,22_sorted_file_19.txt
1177,1409345,0,False,22_sorted_file_2.txt
1178,1573905,0,False,22_sorted_file_20.txt
1179,1624251,0,False,22_sorted_file_21.txt
1180,1565378,0,False,22_sorted_file_22.txt
1181,1569739,0,False,22_sorted_file_23.txt
1182,1592938,0,False,22_sorted_file_24.txt
1183,1627300,0,False,22_sorted_file_25.txt
1184,1613940,0,False,22_sorted_file_26.txt
1185,1621990,0,False,22_sorted_file_27.txt
1186,1591483,0,False,22_sorted_file_28.txt
1187,1645670,0,False,22_sorted_file_29.txt
1188,1532979,0,False,22_sorted_file_3.txt
1189,1656742,0,False,22_sorted_file_30.txt
1190,1527616,0,False,22_sorted_file_31.txt
1191,1770691,0,False,22_sorted_file_32.txt
1192,1631643,0,False,22_sorted_file_33.txt
1193,1681409,0,False,22_sorted_file_34.txt
1194,1622053,0,False,22_sorted_file_35.txt
1195,1612538,0,False,22_sorted_file_36.txt
1196,1581165,0,False,22_sorted_file_37.txt
1197,1628048,0,False,22_sorted_file_38.txt
1198,1649470,0,False,22_sorted_file_39.txt
1199,1615666,0,False,22_sorted_file_4.txt
1200,1751744,0,False,22_sorted_file_40.txt
1201,1649861,0,False,22_sorted_file_41.txt
1202,1626980,0,False,22_sorted_file_42.txt
1203,1637922,0,False,22_sorted_file_43.txt
1204,1746431,0,False,22_sorted_file_44.txt
1205,1663090,0,False,22_sorted_file_45.txt
1206,1920022,0,False,22_sorted_file_46.txt
1207,1544002,0,False,22_sorted_file_47.txt
1208,1556257,0,False,22_sorted_file_48.txt
1209,1627013,0,False,22_sorted_file_49.txt
1210,1557532,0,False,22_sorted_file_5.txt
1211,1483394,0,False,22_sorted_file_6.txt
1212,1565310,0,False,22_sorted_file_7.txt
1213,1618871,0,False,22_sorted_file_8.txt
1214,1520964,0,False,22_sorted_file_9.txt
1215,1516001,0,False,23_data_file_0.txt
1216,1369159,0,False,23_data_file_1.txt
1217,1693417,0,False,23_data_file_10.txt
1218,1594779,0,False,23_data_file_11.txt
1219,1657621,0,False,23_sorted_file_12.txt
1220,1505782,0,False,23_sorted_file_13.txt
1221,1601945,0,False,23_sorted_file_14.txt
1222,1597460,0,False,23_sorted_file_15.txt
1223,1743544,0,False,23_sorted_file_16.txt
1224,1597462,0,False,23_sorted_file_17.txt
1225,1637905,0,False,23_sorted_file_18.txt
1226,1567784,0,False,23_sorted_file_19.txt
1227,1436980,0,False,23_sorted_file_2.txt
1228,1571720,0,False,23_sorted_file_20.txt
1229,1572788,0,False,23_sorted_file_21.txt
1230,1611557,0,False,23_sorted_file_22.txt
1231,1575974,0,False,23_sorted_file_23.txt
1232,1513373,0,False,23_sorted_file_24.txt
1233,1621888,0,False,23_sorted_file_25.txt
1234,1575789,0,False,23_sorted_file_26.txt
1235,1644168,0,False,23_sorted_file_27.txt
1236,1616648,0,False,23_sorted_file_28.txt
1237,1567148,0,False,23_sorted_file_29.txt
1238,1545277,0,False,23_sorted_file_3.txt
1239,1709508,0,False,23_sorted_file_30.txt
1240,1567237,0,False,23_sorted_file_31.txt
1241,1768528,0,False,23_sorted_file_32.txt
1242,1679164,0,False,23_sorted_file_33.txt
1243,1690450,0,False,23_sorted_file_34.txt
1244,1633103,0,False,23_sorted_file_35.txt
1245,1588694,0,False,23_sorted_file_36.txt
1246,1590923,0,False,23_sorted_file_37.txt
1247,1599002,0,False,23_sorted_file_38.txt
1248,1610585,0,False,23_sorted_file_39.txt
1249,1605700,0,False,23_sorted_file_4.txt
1250,1770150,0,False,23_sorted_file_40.txt
1251,1646962,0,False,23_sorted_file_41.txt
1252,1651761,0,False,23_sorted_file_42.txt
1253,1615693,0,False,23_sorted_file_43.txt
1254,1740381,0,False,23_sorted_file_44.txt
1255,1652557,0,False,23_sorted_file_45.txt
1256,1925973,0,False,23_sorted_file_46.txt
1257,1543817,0,False,23_sorted_file_47.txt
1258,1555866,0,False,23_sorted_file_48.txt
1259,1288691,0,False,23_sorted_file_49.txt
1260,1627895,0,False,23_sorted_file_5.txt
1261,1524157,0,False,23_sorted_file_6.txt
1262,1565626,0,False,23_sorted_file_7.txt
1263,1563881,0,False,23_sorted_file_8.txt
1264,1573716,0,False,23_sorted_file_9.txt
1265,1516024,0,False,24_data_file_0.txt
1266,1367719,0,False,24_data_file_1.txt
1267,1562718,0,False,24_data_file_10.txt
1268,1569215,0,False,24_data_file_11.txt
1269,1583775,0,False,24_sorted_file_12.txt
1270,1497823,0,False,24_sorted_file_13.txt
1271,1627218,0,False,24_sorted_file_14.txt
1272,1589071,0,False,24_sorted_file_15.txt
1273,1679314,0,False,24_sorted_file_16.txt
1274,1609695,0,False,24_sorted_file_17.txt
1275,1560735,0,False,24_sorted_file_18.txt
1276,1564599,0,False,24_sorted_file_19.txt
1277,1393564,0,False,24_sorted_file_2.txt
1278,1583262,0,False,24_sorted_file_20.txt
1279,1541892,0,False,24_sorted_file_21.txt
1280,1599480,0,False,24_sorted_file_22.txt
1281,1630564,0,False,24_sorted_file_23.txt
1282,1516226,0,False,24_sorted_file_24.txt
1283,1589299,0,False,24_sorted_file_25.txt
1284,1533523,0,False,24_sorted_file_26.txt
1285,1626102,0,False,24_sorted_file_27.txt
1286,1600002,0,False,24_sorted_file_28.txt
1287,1575920,0,False,24_sorted_file_29.txt
1288,1531778,0,False,24_sorted_file_3.txt
1289,1708862,0,False,24_sorted_file_30.txt
1290,1560407,0,False,24_sorted_file_31.txt
1291,1755732,0,False,24_sorted_file_32.txt
1292,1700150,0,False,24_sorted_file_33.txt
1293,1686346,0,False,24_sorted_file_34.txt
1294,1618959,0,False,24_sorted_file_35.txt
1295,1654560,0,False,24_sorted_file_36.txt
1296,1633637,0,False,24_sorted_file_37.txt
1297,1587013,0,False,24_sorted_file_38.txt
1298,1591832,0,False,24_sorted_file_39.txt
1299,1604411,0,False,24_sorted_file_4.txt
1300,1667205,0,False,24_sorted_file_40.txt
1301,1626483,0,False,24_sorted_file_41.txt
1302,1690148,0,False,24_sorted_file_42.txt
1303,1591274,0,False,24_sorted_file_43.txt
1304,1768897,0,False,24_sorted_file_44.txt
1305,1648680,0,False,24_sorted_file_45.txt
1306,1803782,0,False,24_sorted_file_46.txt
1307,1544141,0,False,24_sorted_file_47.txt
1308,1556023,0,False,24_sorted_file_48.txt
1309,1578971,0,False,24_sorted_file_5.txt
1310,1537399,0,False,24_sorted_file_6.txt
1311,1542133,0,False,24_sorted_file_7.txt
1312,1645077,0,False,24_sorted_file_8.txt
1313,1615081,0,False,24_sorted_file_9.txt
1314,1515306,0,False,25_data_file_0.txt
1315,1264347,0,False,25_data_file_1.txt
1316,1493448,0,False,25_data_file_10.txt
1317,1585541,0,False,25_data_file_11.txt
1318,1617730,0,False,25_sorted_file_12.txt
1319,1522013,0,False,25_sorted_file_13.txt
1320,1606905,0,False,25_sorted_file_14.txt
1321,1614917,0,False,25_sorted_file_15.txt
1322,1504045,0,False,25_sorted_file_16.txt
1323,1598763,0,False,25_sorted_file_17.txt
1324,1579643,0,False,25_sorted_file_18.txt
1325,1598624,0,False,25_sorted_file_19.txt
1326,1255876,0,False,25_sorted_file_2.txt
1327,1597407,0,False,25_sorted_file_20.txt
1328,1571452,0,False,25_sorted_file_21.txt
1329,1628614,0,False,25_sorted_file_22.txt
1330,1604175,0,False,25_sorted_file_23.txt
1331,1552136,0,False,25_sorted_file_24.txt
1332,1552107,0,False,25_sorted_file_25.txt
1333,1661139,0,False,25_sorted_file_26.txt
1334,1653491,0,False,25_sorted_file_27.txt
1335,1606198,0,False,25_sorted_file_28.txt
1336,1557772,0,False,25_sorted_file_29.txt
1337,1518453,0,False,25_sorted_file_3.txt
1338,1553408,0,False,25_sorted_file_30.txt
1339,1579667,0,False,25_sorted_file_31.txt
1340,1764523,0,False,25_sorted_file_32.txt
1341,1501887,0,False,25_sorted_file_33.txt
1342,1711978,0,False,25_sorted_file_34.txt
1343,1582451,0,False,25_sorted_file_35.txt
1344,1650241,0,False,25_sorted_file_36.txt
1345,1645562,0,False,25_sorted_file_37.txt
1346,1656505,0,False,25_sorted_file_38.txt
1347,1650337,0,False,25_sorted_file_39.txt
1348,1631331,0,False,25_sorted_file_4.txt
1349,1679600,0,False,25_sorted_file_40.txt
1350,1631217,0,False,25_sorted_file_41.txt
1351,1686222,0,False,25_sorted_file_42.txt
1352,1603615,0,False,25_sorted_file_43.txt
1353,1770361,0,False,25_sorted_file_44.txt
1354,1671123,0,False,25_sorted_file_45.txt
1355,1901746,0,False,25_sorted_file_46.txt
1356,1543683,0,False,25_sorted_file_47.txt
1357,884583,0,False,25_sorted_file_48.txt
1358,1586080,0,False,25_sorted_file_5.txt
1359,1560622,0,False,25_sorted_file_6.txt
1360,1538319,0,False,25_sorted_file_7.txt
1361,1630989,0,False,25_sorted_file_8.txt
1362,1646412,0,False,25_sorted_file_9.txt
1363,1517494,0,False,26_data_file_0.txt
1364,1043962,0,False,26_data_file_1.txt
1365,1480435,0,False,26_data_file_10.txt
1366,1584465,0,False,26_data_file_11.txt
1367,1689037,0,False,26_sorted_file_12.txt
1368,1506999,0,False,26_sorted_file_13.txt
1369,1597165,0,False,26_sorted_file_14.txt
1370,1602828,0,False,26_sorted_file_15.txt
1371,1578900,0,False,26_sorted_file_16.txt
1372,1602898,0,False,26_sorted_file_17.txt
1373,1603443,0,False,26_sorted_file_18.txt
1374,1613780,0,False,26_sorted_file_19.txt
1375,1384468,0,False,26_sorted_file_2.txt
1376,1590450,0,False,26_sorted_file_20.txt
1377,1531412,0,False,26_sorted_file_21.txt
1378,1621400,0,False,26_sorted_file_22.txt
1379,1592483,0,False,26_sorted_file_23.txt
1380,1572188,0,False,26_sorted_file_24.txt
1381,1553614,0,False,26_sorted_file_25.txt
1382,1613391,0,False,26_sorted_file_26.txt
1383,1604387,0,False,26_sorted_file_27.txt
1384,1580857,0,False,26_sorted_file_28.txt
1385,1573983,0,False,26_sorted_file_29.txt
1386,1549991,0,False,26_sorted_file_3.txt
1387,1620646,0,False,26_sorted_file_30.txt
1388,1626424,0,False,26_sorted_file_31.txt
1389,1740514,0,False,26_sorted_file_32.txt
1390,1519734,0,False,26_sorted_file_33.txt
1391,1655109,0,False,26_sorted_file_34.txt
1392,1596982,0,False,26_sorted_file_35.txt
1393,1633246,0,False,26_sorted_file_36.txt
1394,1613809,0,False,26_sorted_file_37.txt
1395,1642183,0,False,26_sorted_file_38.txt
1396,1665620,0,False,26_sorted_file_39.txt
1397,1633155,0,False,26_sorted_file_4.txt
1398,1679727,0,False,26_sorted_file_40.txt
1399,1635361,0,False,26_sorted_file_41.txt
1400,1680404,0,False,26_sorted_file_42.txt
1401,1607592,0,False,26_sorted_file_43.txt
1402,1747210,0,False,26_sorted_file_44.txt
1403,1722702,0,False,26_sorted_file_45.txt
1404,1905604,0,False,26_sorted_file_46.txt
1405,1544001,0,False,26_sorted_file_47.txt
1406,1570045,0,False,26_sorted_file_5.txt
1407,1555633,0,False,26_sorted_file_6.txt
1408,1540921,0,False,26_sorted_file_7.txt
1409,1577205,0,False,26_sorted_file_8.txt
1410,1638929,0,False,26_sorted_file_9.txt
1411,1519392,0,False,27_data_file_0.txt
1412,1377233,0,False,27_data_file_1.txt
1413,1536130,0,False,27_data_file_10.txt
1414,1531028,0,False,27_data_file_11.txt
1415,1704869,0,False,27_sorted_file_12.txt
1416,1550339,0,False,27_sorted_file_13.txt
1417,1583839,0,False,27_sorted_file_14.txt
1418,1617971,0,False,27_sorted_file_15.txt
1419,1569751,0,False,27_sorted_file_16.txt
1420,1589504,0,False,27_sorted_file_17.txt
1421,1626334,0,False,27_sorted_file_18.txt
1422,1582116,0,False,27_sorted_file_19.txt
1423,1358325,0,False,27_sorted_file_2.txt
1424,1564263,0,False,27_sorted_file_20.txt
1425,1535075,0,False,27_sorted_file_21.txt
1426,1661170,0,False,27_sorted_file_22.txt
1427,1594473,0,False,27_sorted_file_23.txt
1428,1585749,0,False,27_sorted_file_24.txt
1429,1662835,0,False,27_sorted_file_25.txt
1430,1611385,0,False,27_sorted_file_26.txt
1431,1656265,0,False,27_sorted_file_27.txt
1432,1625594,0,False,27_sorted_file_28.txt
1433,1545880,0,False,27_sorted_file_29.txt
1434,1506475,0,False,27_sorted_file_3.txt
1435,1596427,0,False,27_sorted_file_30.txt
1436,1603135,0,False,27_sorted_file_31.txt
1437,1736844,0,False,27_sorted_file_32.txt
1438,1554349,0,False,27_sorted_file_33.txt
1439,1524518,0,False,27_sorted_file_34.txt
1440,1584411,0,False,27_sorted_file_35.txt
1441,1706086,0,False,27_sorted_file_36.txt
1442,1628732,0,False,27_sorted_file_37.txt
1443,1606626,0,False,27_sorted_file_38.txt
1444,1623694,0,False,27_sorted_file_39.txt
1445,1640486,0,False,27_sorted_file_4.txt
1446,1551549,0,False,27_sorted_file_40.txt
1447,1649087,0,False,27_sorted_file_41.txt
1448,1682821,0,False,27_sorted_file_42.txt
1449,1630746,0,False,27_sorted_file_43.txt
1450,1762041,0,False,27_sorted_file_44.txt
1451,1684973,0,False,27_sorted_file_45.txt
1452,1890975,0,False,27_sorted_file_46.txt
1453,1544084,0,False,27_sorted_file_47.txt
1454,1575939,0,False,27_sorted_file_5.txt
1455,1595115,0,False,27_sorted_file_6.txt
1456,1573534,0,False,27_sorted_file_7.txt
1457,1555620,0,False,27_sorted_file_8.txt
1458,1653895,0,False,27_sorted_file_9.txt
1459,1519321,0,False,28_data_file_0.txt
1460,1380096,0,False,28_data_file_1.txt
1461,1561592,0,False,28_data_file_10.txt
1462,1522565,0,False,28_data_file_11.txt
1463,1596722,0,False,28_sorted_file_12.txt
1464,1576073,0,False,28_sorted_file_13.txt
1465,1622296,0,False,28_sorted_file_14.txt
1466,1610626,0,False,28_sorted_file_15.txt
1467,1573720,0,False,28_sorted_file_16.txt
1468,1591381,0,False,28_sorted_file_17.txt
1469,1612676,0,False,28_sorted_file_18.txt
1470,1560741,0,False,28_sorted_file_19.txt
1471,1307322,0,False,28_sorted_file_2.txt
1472,1611096,0,False,28_sorted_file_20.txt
1473,1558145,0,False,28_sorted_file_21.txt
1474,1639336,0,False,28_sorted_file_22.txt
1475,1615067,0,False,28_sorted_file_23.txt
1476,1544296,0,False,28_sorted_file_24.txt
1477,1635621,0,False,28_sorted_file_25.txt
1478,1651833,0,False,28_sorted_file_26.txt
1479,1633140,0,False,28_sorted_file_27.txt
1480,1599365,0,False,28_sorted_file_28.txt
1481,1546858,0,False,28_sorted_file_29.txt
1482,1494090,0,False,28_sorted_file_3.txt
1483,1616608,0,False,28_sorted_file_30.txt
1484,1595596,0,False,28_sorted_file_31.txt
1485,1693237,0,False,28_sorted_file_32.txt
1486,1538161,0,False,28_sorted_file_33.txt
1487,1549323,0,False,28_sorted_file_34.txt
1488,1545386,0,False,28_sorted_file_35.txt
1489,1556221,0,False,28_sorted_file_36.txt
1490,1687516,0,False,28_sorted_file_37.txt
1491,1583852,0,False,28_sorted_file_38.txt
1492,1667390,0,False,28_sorted_file_39.txt
1493,1620948,0,False,28_sorted_file_4.txt
1494,1574771,0,False,28_sorted_file_40.txt
1495,1654079,0,False,28_sorted_file_41.txt
1496,1680115,0,False,28_sorted_file_42.txt
1497,1601578,0,False,28_sorted_file_43.txt
1498,1765546,0,False,28_sorted_file_44.txt
1499,1598735,0,False,28_sorted_file_45.txt
1500,1910379,0,False,28_sorted_file_46.txt
1501,1543698,0,False,28_sorted_file_47.txt
1502,1573270,0,False,28_sorted_file_5.txt
1503,1534553,0,False,28_sorted_file_6.txt
1504,1580281,0,False,28_sorted_file_7.txt
1505,1547332,0,False,28_sorted_file_8.txt
1506,1584764,0,False,28_sorted_file_9.txt
1507,1519022,0,False,29_data_file_0.txt
1508,1396322,0,False,29_data_file_1.txt
1509,1561927,0,False,29_data_file_10.txt
1510,1546560,0,False,29_data_file_11.txt
1511,1609772,0,False,29_sorted_file_12.txt
1512,1512561,0,False,29_sorted_file_13.txt
1513,1627151,0,False,29_sorted_file_14.txt
1514,1615036,0,False,29_sorted_file_15.txt
1515,1627302,0,False,29_sorted_file_16.txt
1516,1591631,0,False,29_sorted_file_17.txt
1517,1618145,0,False,29_sorted_file_18.txt
1518,1561204,0,False,29_sorted_file_19.txt
1519,1378795,0,False,29_sorted_file_2.txt
1520,1574232,0,False,29_sorted_file_20.txt
1521,1551661,0,False,29_sorted_file_21.txt
1522,1595944,0,False,29_sorted_file_22.txt
1523,1587406,0,False,29_sorted_file_23.txt
1524,1575161,0,False,29_sorted_file_24.txt
1525,1680121,0,False,29_sorted_file_25.txt
1526,1704647,0,False,29_sorted_file_26.txt
1527,1707949,0,False,29_sorted_file_27.txt
1528,1653633,0,False,29_sorted_file_28.txt
1529,1459970,0,False,29_sorted_file_29.txt
1530,1532237,0,False,29_sorted_file_3.txt
1531,1660539,0,False,29_sorted_file_30.txt
1532,1737247,0,False,29_sorted_file_31.txt
1533,1553653,0,False,29_sorted_file_32.txt
1534,1541737,0,False,29_sorted_file_33.txt
1535,1575027,0,False,29_sorted_file_34.txt
1536,1530622,0,False,29_sorted_file_35.txt
1537,1664608,0,False,29_sorted_file_36.txt
1538,1671823,0,False,29_sorted_file_37.txt
1539,1590896,0,False,29_sorted_file_38.txt
1540,1622254,0,False,29_sorted_file_39.txt
1541,1592225,0,False,29_sorted_file_4.txt
1542,1527559,0,False,29_sorted_file_40.txt
1543,1659599,0,False,29_sorted_file_41.txt
1544,1588596,0,False,29_sorted_file_42.txt
1545,1591170,0,False,29_sorted_file_43.txt
1546,1738429,0,False,29_sorted_file_44.txt
1547,1606447,0,False,29_sorted_file_45.txt
1548,1901988,0,False,29_sorted_file_46.txt
1549,1544004,0,False,29_sorted_file_47.txt
1550,1582403,0,False,29_sorted_file_5.txt
1551,1606920,0,False,29_sorted_file_6.txt
1552,1589255,0,False,29_sorted_file_7.txt
1553,1554474,0,False,29_sorted_file_8.txt
1554,1492308,0,False,29_sorted_file_9.txt
1555,1526153,0,False,2_data_file_0.txt
1556,1335979,0,False,2_data_file_1.txt
1557,1638499,0,False,2_data_file_10.txt
1558,1524485,0,False,2_data_file_100.txt
1559,1524493,0,False,2_data_file_101.txt
1560,1524324,0,False,2_data_file_102.txt
1561,1524289,0,False,2_data_file_103.txt
1562,1593764,0,False,2_data_file_104.txt
1563,1675715,0,False,2_data_file_105.txt
1564,1529718,0,False,2_data_file_106.txt
1565,1623586,0,False,2_data_file_107.txt
1566,1521401,0,False,2_data_file_108.txt
1567,1592048,0,False,2_data_file_109.txt
1568,1526205,0,False,2_data_file_11.txt
1569,1585881,0,False,2_data_file_110.txt
1570,1648511,0,False,2_data_file_111.txt
1571,1431784,0,False,2_data_file_112.txt
1572,1539709,0,False,2_data_file_113.txt
1573,1554576,0,False,2_data_file_114.txt
1574,1701598,0,False,2_data_file_115.txt
1575,1501562,0,False,2_sorted_file_116.txt
1576,1598168,0,False,2_sorted_file_117.txt
1577,1544981,0,False,2_sorted_file_118.txt
1578,1516507,0,False,2_sorted_file_119.txt
1579,1661852,0,False,2_sorted_file_12.txt
1580,1601624,0,False,2_sorted_file_120.txt
1581,1640851,0,False,2_sorted_file_121.txt
1582,1473792,0,False,2_sorted_file_122.txt
1583,1503961,0,False,2_sorted_file_123.txt
1584,1538390,0,False,2_sorted_file_124.txt
1585,1529173,0,False,2_sorted_file_125.txt
1586,1556883,0,False,2_sorted_file_126.txt
1587,1522883,0,False,2_sorted_file_127.txt
1588,1503814,0,False,2_sorted_file_128.txt
1589,1663850,0,False,2_sorted_file_129.txt
1590,1579952,0,False,2_sorted_file_13.txt
1591,1501749,0,False,2_sorted_file_130.txt
1592,1588829,0,False,2_sorted_file_131.txt
1593,1496426,0,False,2_sorted_file_132.txt
1594,1506564,0,False,2_sorted_file_133.txt
1595,1529174,0,False,2_sorted_file_134.txt
1596,1540426,0,False,2_sorted_file_135.txt
1597,1588674,0,False,2_sorted_file_136.txt
1598,1568186,0,False,2_sorted_file_137.txt
1599,1506215,0,False,2_sorted_file_138.txt
1600,1462844,0,False,2_sorted_file_139.txt
1601,1621633,0,False,2_sorted_file_14.txt
1602,1585858,0,False,2_sorted_file_140.txt
1603,1470833,0,False,2_sorted_file_141.txt
1604,1515666,0,False,2_sorted_file_142.txt
1605,1611003,0,False,2_sorted_file_143.txt
1606,1540872,0,False,2_sorted_file_144.txt
1607,1555765,0,False,2_sorted_file_145.txt
1608,1588157,0,False,2_sorted_file_146.txt
1609,1414161,0,False,2_sorted_file_147.txt
1610,1426247,0,False,2_sorted_file_148.txt
1611,1536437,0,False,2_sorted_file_149.txt
1612,1704203,0,False,2_sorted_file_15.txt
1613,1539436,0,False,2_sorted_file_150.txt
1614,1578610,0,False,2_sorted_file_151.txt
1615,1512734,0,False,2_sorted_file_152.txt
1616,1539623,0,False,2_sorted_file_153.txt
1617,1508228,0,False,2_sorted_file_154.txt
1618,1660448,0,False,2_sorted_file_155.txt
1619,1609076,0,False,2_sorted_file_156.txt
1620,1512734,0,False,2_sorted_file_157.txt
1621,1544855,0,False,2_sorted_file_158.txt
1622,1494599,0,False,2_sorted_file_159.txt
1623,1567225,0,False,2_sorted_file_16.txt
1624,1603401,0,False,2_sorted_file_160.txt
1625,1529082,0,False,2_sorted_file_161.txt
1626,1503737,0,False,2_sorted_file_162.txt
1627,1349514,0,False,2_sorted_file_163.txt
1628,1499947,0,False,2_sorted_file_164.txt
1629,1591568,0,False,2_sorted_file_165.txt
1630,1598240,0,False,2_sorted_file_166.txt
1631,1594472,0,False,2_sorted_file_167.txt
1632,1507032,0,False,2_sorted_file_168.txt
1633,1483493,0,False,2_sorted_file_169.txt
1634,1621128,0,False,2_sorted_file_17.txt
1635,1544850,0,False,2_sorted_file_170.txt
1636,1553821,0,False,2_sorted_file_171.txt
1637,1583873,0,False,2_sorted_file_172.txt
1638,1587029,0,False,2_sorted_file_173.txt
1639,1567566,0,False,2_sorted_file_174.txt
1640,1579627,0,False,2_sorted_file_175.txt
1641,1549234,0,False,2_sorted_file_176.txt
1642,1678581,0,False,2_sorted_file_177.txt
1643,1532778,0,False,2_sorted_file_178.txt
1644,1471767,0,False,2_sorted_file_179.txt
1645,1610321,0,False,2_sorted_file_18.txt
1646,1544795,0,False,2_sorted_file_180.txt
1647,1549101,0,False,2_sorted_file_181.txt
1648,1442741,0,False,2_sorted_file_182.txt
1649,1508189,0,False,2_sorted_file_183.txt
1650,1528931,0,False,2_sorted_file_184.txt
1651,1509318,0,False,2_sorted_file_185.txt
1652,1452919,0,False,2_sorted_file_186.txt
1653,1487518,0,False,2_sorted_file_187.txt
1654,1476263,0,False,2_sorted_file_188.txt
1655,1478864,0,False,2_sorted_file_189.txt
1656,1602028,0,False,2_sorted_file_19.txt
1657,1488161,0,False,2_sorted_file_190.txt
1658,1389573,0,False,2_sorted_file_191.txt
1659,1405217,0,False,2_sorted_file_192.txt
1660,1395557,0,False,2_sorted_file_193.txt
1661,1427539,0,False,2_sorted_file_194.txt
1662,1384166,0,False,2_sorted_file_195.txt
1663,1366381,0,False,2_sorted_file_196.txt
1664,1261153,0,False,2_sorted_file_197.txt
1665,1348293,0,False,2_sorted_file_198.txt
1666,1223708,0,False,2_sorted_file_199.txt
1667,1548851,0,False,2_sorted_file_2.txt
1668,1629541,0,False,2_sorted_file_20.txt
1669,1233709,0,False,2_sorted_file_200.txt
1670,1170742,0,False,2_sorted_file_201.txt
1671,1216779,0,False,2_sorted_file_202.txt
1672,1132496,0,False,2_sorted_file_203.txt
1673,1022005,0,False,2_sorted_file_204.txt
1674,978633,0,False,2_sorted_file_205.txt
1675,970568,0,False,2_sorted_file_206.txt
1676,773305,0,False,2_sorted_file_207.txt
1677,727295,0,False,2_sorted_file_208.txt
1678,684576,0,False,2_sorted_file_209.txt
1679,1631313,0,False,2_sorted_file_21.txt
1680,576444,0,False,2_sorted_file_210.txt
1681,523606,0,False,2_sorted_file_211.txt
1682,511197,0,False,2_sorted_file_212.txt
1683,493490,0,False,2_sorted_file_213.txt
1684,462193,0,False,2_sorted_file_214.txt
1685,341495,0,False,2_sorted_file_215.txt
1686,299296,0,False,2_sorted_file_216.txt
1687,284616,0,False,2_sorted_file_217.txt
1688,282331,0,False,2_sorted_file_218.txt
1689,280008,0,False,2_sorted_file_219.txt
1690,1539736,0,False,2_sorted_file_22.txt
1691,291596,0,False,2_sorted_file_220.txt
1692,250204,0,False,2_sorted_file_221.txt
1693,230031,0,False,2_sorted_file_222.txt
1694,207536,0,False,2_sorted_file_223.txt
1695,175223,0,False,2_sorted_file_224.txt
1696,164302,0,False,2_sorted_file_225.txt
1697,129526,0,False,2_sorted_file_226.txt
1698,98212,0,False,2_sorted_file_227.txt
1699,90135,0,False,2_sorted_file_228.txt
1700,39412,0,False,2_sorted_file_229.txt
1701,1600620,0,False,2_sorted_file_23.txt
1702,1581455,0,False,2_sorted_file_24.txt
1703,1514445,0,False,2_sorted_file_25.txt
1704,1542485,0,False,2_sorted_file_26.txt
1705,1484642,0,False,2_sorted_file_27.txt
1706,1597306,0,False,2_sorted_file_28.txt
1707,1512255,0,False,2_sorted_file_29.txt
1708,1581833,0,False,2_sorted_file_3.txt
1709,1598070,0,False,2_sorted_file_30.txt
1710,1642468,0,False,2_sorted_file_31.txt
1711,1602308,0,False,2_sorted_file_32.txt
1712,1598725,0,False,2_sorted_file_33.txt
1713,1571778,0,False,2_sorted_file_34.txt
1714,1584830,0,False,2_sorted_file_35.txt
1715,1521315,0,False,2_sorted_file_36.txt
1716,1642215,0,False,2_sorted_file_37.txt
1717,1729391,0,False,2_sorted_file_38.txt
1718,1653107,0,False,2_sorted_file_39.txt
1719,1565040,0,False,2_sorted_file_4.txt
1720,1683215,0,False,2_sorted_file_40.txt
1721,1725618,0,False,2_sorted_file_41.txt
1722,1547626,0,False,2_sorted_file_42.txt
1723,1800029,0,False,2_sorted_file_43.txt
1724,1595316,0,False,2_sorted_file_44.txt
1725,1672189,0,False,2_sorted_file_45.txt
1726,1732401,0,False,2_sorted_file_46.txt
1727,1544008,0,False,2_sorted_file_47.txt
1728,1556041,0,False,2_sorted_file_48.txt
1729,1563535,0,False,2_sorted_file_49.txt
1730,1606542,0,False,2_sorted_file_5.txt
1731,1492173,0,False,2_sorted_file_50.txt
1732,1529605,0,False,2_sorted_file_51.txt
1733,1632933,0,False,2_sorted_file_52.txt
1734,1544415,0,False,2_sorted_file_53.txt
1735,1495394,0,False,2_sorted_file_54.txt
1736,1614607,0,False,2_sorted_file_55.txt
