id,lines_count,cfo_path,cfo_name
1216,1369159,_splitted_1675402897,23_data_file_1.txt
1217,1693417,_splitted_1675402897,23_data_file_10.txt
1218,1594779,_splitted_1675402897,23_data_file_11.txt
1219,1657621,_splitted_1675402897,23_sorted_file_12.txt
1220,1505782,_splitted_1675402897,23_sorted_file_13.txt
1221,1601945,_splitted_1675402897,23_sorted_file_14.txt
1222,1597460,_splitted_1675402897,23_sorted_file_15.txt
1223,1743544,_splitted_1675402897,23_sorted_file_16.txt
1224,1597462,_splitted_1675402897,23_sorted_file_17.txt
1225,1637905,_splitted_1675402897,23_sorted_file_18.txt
1226,1567784,_splitted_1675402897,23_sorted_file_19.txt
1227,1436980,_splitted_1675402897,23_sorted_file_2.txt
1228,1571720,_splitted_1675402897,23_sorted_file_20.txt
1229,1572788,_splitted_1675402897,23_sorted_file_21.txt
1230,1611557,_splitted_1675402897,23_sorted_file_22.txt
1231,1575974,_splitted_1675402897,23_sorted_file_23.txt
1232,1513373,_splitted_1675402897,23_sorted_file_24.txt
1233,1621888,_splitted_1675402897,23_sorted_file_25.txt
1234,1575789,_splitted_1675402897,23_sorted_file_26.txt
1235,1644168,_splitted_1675402897,23_sorted_file_27.txt
1236,1616648,_splitted_1675402897,23_sorted_file_28.txt
1237,1567148,_splitted_1675402897,23_sorted_file_29.txt
1238,1545277,_splitted_1675402897,23_sorted_file_3.txt
1239,1709508,_splitted_1675402897,23_sorted_file_30.txt
1240,1567237,_splitted_1675402897,23_sorted_file_31.txt
1241,1768528,_splitted_1675402897,23_sorted_file_32.txt
1242,1679164,_splitted_1675402897,23_sorted_file_33.txt
1243,1690450,_splitted_1675402897,23_sorted_file_34.txt
1244,1633103,_splitted_1675402897,23_sorted_file_35.txt
1245,1588694,_splitted_1675402897,23_sorted_file_36.txt
1246,1590923,_splitted_1675402897,23_sorted_file_37.txt
1247,1599002,_splitted_1675402897,23_sorted_file_38.txt
1248,1610585,_splitted_1675402897,23_sorted_file_39.txt
1249,1605700,_splitted_1675402897,23_sorted_file_4.txt
1250,1770150,_splitted_1675402897,23_sorted_file_40.txt
1251,1646962,_splitted_1675402897,23_sorted_file_41.txt
1252,1651761,_splitted_1675402897,23_sorted_file_42.txt
1253,1615693,_splitted_1675402897,23_sorted_file_43.txt
1254,1740381,_splitted_1675402897,23_sorted_file_44.txt
1255,1652557,_splitted_1675402897,23_sorted_file_45.txt
1256,1925973,_splitted_1675402897,23_sorted_file_46.txt
1257,1543817,_splitted_1675402897,23_sorted_file_47.txt
1258,1555866,_splitted_1675402897,23_sorted_file_48.txt
1259,1288691,_splitted_1675402897,23_sorted_file_49.txt
1260,1627895,_splitted_1675402897,23_sorted_file_5.txt
1261,1524157,_splitted_1675402897,23_sorted_file_6.txt
1262,1565626,_splitted_1675402897,23_sorted_file_7.txt
1263,1563881,_splitted_1675402897,23_sorted_file_8.txt
1264,1573716,_splitted_1675402897,23_sorted_file_9.txt
1265,1516024,_splitted_1675402897,24_data_file_0.txt
1266,1367719,_splitted_1675402897,24_data_file_1.txt
1267,1562718,_splitted_1675402897,24_data_file_10.txt
1268,1569215,_splitted_1675402897,24_data_file_11.txt
1269,1583775,_splitted_1675402897,24_sorted_file_12.txt
1270,1497823,_splitted_1675402897,24_sorted_file_13.txt
1271,1627218,_splitted_1675402897,24_sorted_file_14.txt
1272,1589071,_splitted_1675402897,24_sorted_file_15.txt
1273,1679314,_splitted_1675402897,24_sorted_file_16.txt
1274,1609695,_splitted_1675402897,24_sorted_file_17.txt
1275,1560735,_splitted_1675402897,24_sorted_file_18.txt
1276,1564599,_splitted_1675402897,24_sorted_file_19.txt
1277,1393564,_splitted_1675402897,24_sorted_file_2.txt
1278,1583262,_splitted_1675402897,24_sorted_file_20.txt
1279,1541892,_splitted_1675402897,24_sorted_file_21.txt
1280,1599480,_splitted_1675402897,24_sorted_file_22.txt
1281,1630564,_splitted_1675402897,24_sorted_file_23.txt
1282,1516226,_splitted_1675402897,24_sorted_file_24.txt
1283,1589299,_splitted_1675402897,24_sorted_file_25.txt
1284,1533523,_splitted_1675402897,24_sorted_file_26.txt
1285,1626102,_splitted_1675402897,24_sorted_file_27.txt
1286,1600002,_splitted_1675402897,24_sorted_file_28.txt
1287,1575920,_splitted_1675402897,24_sorted_file_29.txt
1288,1531778,_splitted_1675402897,24_sorted_file_3.txt
1289,1708862,_splitted_1675402897,24_sorted_file_30.txt
1290,1560407,_splitted_1675402897,24_sorted_file_31.txt
1291,1755732,_splitted_1675402897,24_sorted_file_32.txt
1292,1700150,_splitted_1675402897,24_sorted_file_33.txt
1293,1686346,_splitted_1675402897,24_sorted_file_34.txt
1294,1618959,_splitted_1675402897,24_sorted_file_35.txt
1295,1654560,_splitted_1675402897,24_sorted_file_36.txt
1296,1633637,_splitted_1675402897,24_sorted_file_37.txt
1297,1587013,_splitted_1675402897,24_sorted_file_38.txt
1298,1591832,_splitted_1675402897,24_sorted_file_39.txt
1299,1604411,_splitted_1675402897,24_sorted_file_4.txt
1300,1667205,_splitted_1675402897,24_sorted_file_40.txt
1301,1626483,_splitted_1675402897,24_sorted_file_41.txt
1302,1690148,_splitted_1675402897,24_sorted_file_42.txt
1303,1591274,_splitted_1675402897,24_sorted_file_43.txt
1304,1768897,_splitted_1675402897,24_sorted_file_44.txt
1305,1648680,_splitted_1675402897,24_sorted_file_45.txt
1306,1803782,_splitted_1675402897,24_sorted_file_46.txt
1307,1544141,_splitted_1675402897,24_sorted_file_47.txt
1308,1556023,_splitted_1675402897,24_sorted_file_48.txt
1309,1578971,_splitted_1675402897,24_sorted_file_5.txt
1310,1537399,_splitted_1675402897,24_sorted_file_6.txt
1311,1542133,_splitted_1675402897,24_sorted_file_7.txt
1312,1645077,_splitted_1675402897,24_sorted_file_8.txt
1313,1615081,_splitted_1675402897,24_sorted_file_9.txt
1314,1515306,_splitted_1675402897,25_data_file_0.txt
1315,1264347,_splitted_1675402897,25_data_file_1.txt
1316,1493448,_splitted_1675402897,25_data_file_10.txt
1317,1585541,_splitted_1675402897,25_data_file_11.txt
1318,1617730,_splitted_1675402897,25_sorted_file_12.txt
1319,1522013,_splitted_1675402897,25_sorted_file_13.txt
1320,1606905,_splitted_1675402897,25_sorted_file_14.txt
1321,1614917,_splitted_1675402897,25_sorted_file_15.txt
1322,1504045,_splitted_1675402897,25_sorted_file_16.txt
1323,1598763,_splitted_1675402897,25_sorted_file_17.txt
1324,1579643,_splitted_1675402897,25_sorted_file_18.txt
1325,1598624,_splitted_1675402897,25_sorted_file_19.txt
1326,1255876,_splitted_1675402897,25_sorted_file_2.txt
1327,1597407,_splitted_1675402897,25_sorted_file_20.txt
1328,1571452,_splitted_1675402897,25_sorted_file_21.txt
1329,1628614,_splitted_1675402897,25_sorted_file_22.txt
1330,1604175,_splitted_1675402897,25_sorted_file_23.txt
1331,1552136,_splitted_1675402897,25_sorted_file_24.txt
1332,1552107,_splitted_1675402897,25_sorted_file_25.txt
1333,1661139,_splitted_1675402897,25_sorted_file_26.txt
1334,1653491,_splitted_1675402897,25_sorted_file_27.txt
1335,1606198,_splitted_1675402897,25_sorted_file_28.txt
1336,1557772,_splitted_1675402897,25_sorted_file_29.txt
1337,1518453,_splitted_1675402897,25_sorted_file_3.txt
1338,1553408,_splitted_1675402897,25_sorted_file_30.txt
1339,1579667,_splitted_1675402897,25_sorted_file_31.txt
1340,1764523,_splitted_1675402897,25_sorted_file_32.txt
1341,1501887,_splitted_1675402897,25_sorted_file_33.txt
1342,1711978,_splitted_1675402897,25_sorted_file_34.txt
1343,1582451,_splitted_1675402897,25_sorted_file_35.txt
1344,1650241,_splitted_1675402897,25_sorted_file_36.txt
1345,1645562,_splitted_1675402897,25_sorted_file_37.txt
1346,1656505,_splitted_1675402897,25_sorted_file_38.txt
1347,1650337,_splitted_1675402897,25_sorted_file_39.txt
1348,1631331,_splitted_1675402897,25_sorted_file_4.txt
1349,1679600,_splitted_1675402897,25_sorted_file_40.txt
1350,1631217,_splitted_1675402897,25_sorted_file_41.txt
1351,1686222,_splitted_1675402897,25_sorted_file_42.txt
1352,1603615,_splitted_1675402897,25_sorted_file_43.txt
1353,1770361,_splitted_1675402897,25_sorted_file_44.txt
1354,1671123,_splitted_1675402897,25_sorted_file_45.txt
1355,1901746,_splitted_1675402897,25_sorted_file_46.txt
1356,1543683,_splitted_1675402897,25_sorted_file_47.txt
1357,884583,_splitted_1675402897,25_sorted_file_48.txt
1358,1586080,_splitted_1675402897,25_sorted_file_5.txt
1359,1560622,_splitted_1675402897,25_sorted_file_6.txt
1360,1538319,_splitted_1675402897,25_sorted_file_7.txt
1361,1630989,_splitted_1675402897,25_sorted_file_8.txt
1362,1646412,_splitted_1675402897,25_sorted_file_9.txt
1363,1517494,_splitted_1675402897,26_data_file_0.txt
1364,1043962,_splitted_1675402897,26_data_file_1.txt
1365,1480435,_splitted_1675402897,26_data_file_10.txt
1366,1584465,_splitted_1675402897,26_data_file_11.txt
1367,1689037,_splitted_1675402897,26_sorted_file_12.txt
1368,1506999,_splitted_1675402897,26_sorted_file_13.txt
1369,1597165,_splitted_1675402897,26_sorted_file_14.txt
1370,1602828,_splitted_1675402897,26_sorted_file_15.txt
1371,1578900,_splitted_1675402897,26_sorted_file_16.txt
1372,1602898,_splitted_1675402897,26_sorted_file_17.txt
1373,1603443,_splitted_1675402897,26_sorted_file_18.txt
1374,1613780,_splitted_1675402897,26_sorted_file_19.txt
1375,1384468,_splitted_1675402897,26_sorted_file_2.txt
1376,1590450,_splitted_1675402897,26_sorted_file_20.txt
1377,1531412,_splitted_1675402897,26_sorted_file_21.txt
1378,1621400,_splitted_1675402897,26_sorted_file_22.txt
1379,1592483,_splitted_1675402897,26_sorted_file_23.txt
1380,1572188,_splitted_1675402897,26_sorted_file_24.txt
1381,1553614,_splitted_1675402897,26_sorted_file_25.txt
1382,1613391,_splitted_1675402897,26_sorted_file_26.txt
1383,1604387,_splitted_1675402897,26_sorted_file_27.txt
1384,1580857,_splitted_1675402897,26_sorted_file_28.txt
1385,1573983,_splitted_1675402897,26_sorted_file_29.txt
1386,1549991,_splitted_1675402897,26_sorted_file_3.txt
1387,1620646,_splitted_1675402897,26_sorted_file_30.txt
1388,1626424,_splitted_1675402897,26_sorted_file_31.txt
1389,1740514,_splitted_1675402897,26_sorted_file_32.txt
1390,1519734,_splitted_1675402897,26_sorted_file_33.txt
1391,1655109,_splitted_1675402897,26_sorted_file_34.txt
1392,1596982,_splitted_1675402897,26_sorted_file_35.txt
1393,1633246,_splitted_1675402897,26_sorted_file_36.txt
1394,1613809,_splitted_1675402897,26_sorted_file_37.txt
1395,1642183,_splitted_1675402897,26_sorted_file_38.txt
1396,1665620,_splitted_1675402897,26_sorted_file_39.txt
1397,1633155,_splitted_1675402897,26_sorted_file_4.txt
1398,1679727,_splitted_1675402897,26_sorted_file_40.txt
1399,1635361,_splitted_1675402897,26_sorted_file_41.txt
1400,1680404,_splitted_1675402897,26_sorted_file_42.txt
1401,1607592,_splitted_1675402897,26_sorted_file_43.txt
1402,1747210,_splitted_1675402897,26_sorted_file_44.txt
1403,1722702,_splitted_1675402897,26_sorted_file_45.txt
1404,1905604,_splitted_1675402897,26_sorted_file_46.txt
1405,1544001,_splitted_1675402897,26_sorted_file_47.txt
1406,1570045,_splitted_1675402897,26_sorted_file_5.txt
1407,1555633,_splitted_1675402897,26_sorted_file_6.txt
1408,1540921,_splitted_1675402897,26_sorted_file_7.txt
1409,1577205,_splitted_1675402897,26_sorted_file_8.txt
1410,1638929,_splitted_1675402897,26_sorted_file_9.txt
1411,1519392,_splitted_1675402897,27_data_file_0.txt
1412,1377233,_splitted_1675402897,27_data_file_1.txt
1413,1536130,_splitted_1675402897,27_data_file_10.txt
1414,1531028,_splitted_1675402897,27_data_file_11.txt
1415,1704869,_splitted_1675402897,27_sorted_file_12.txt
1416,1550339,_splitted_1675402897,27_sorted_file_13.txt
1417,1583839,_splitted_1675402897,27_sorted_file_14.txt
1418,1617971,_splitted_1675402897,27_sorted_file_15.txt
1419,1569751,_splitted_1675402897,27_sorted_file_16.txt
1420,1589504,_splitted_1675402897,27_sorted_file_17.txt
1421,1626334,_splitted_1675402897,27_sorted_file_18.txt
1422,1582116,_splitted_1675402897,27_sorted_file_19.txt
1423,1358325,_splitted_1675402897,27_sorted_file_2.txt
1424,1564263,_splitted_1675402897,27_sorted_file_20.txt
1425,1535075,_splitted_1675402897,27_sorted_file_21.txt
1426,1661170,_splitted_1675402897,27_sorted_file_22.txt
1427,1594473,_splitted_1675402897,27_sorted_file_23.txt
1428,1585749,_splitted_1675402897,27_sorted_file_24.txt
1429,1662835,_splitted_1675402897,27_sorted_file_25.txt
1430,1611385,_splitted_1675402897,27_sorted_file_26.txt
1431,1656265,_splitted_1675402897,27_sorted_file_27.txt
1432,1625594,_splitted_1675402897,27_sorted_file_28.txt
1433,1545880,_splitted_1675402897,27_sorted_file_29.txt
1434,1506475,_splitted_1675402897,27_sorted_file_3.txt
1435,1596427,_splitted_1675402897,27_sorted_file_30.txt
1436,1603135,_splitted_1675402897,27_sorted_file_31.txt
1437,1736844,_splitted_1675402897,27_sorted_file_32.txt
1438,1554349,_splitted_1675402897,27_sorted_file_33.txt
1439,1524518,_splitted_1675402897,27_sorted_file_34.txt
1440,1584411,_splitted_1675402897,27_sorted_file_35.txt
1441,1706086,_splitted_1675402897,27_sorted_file_36.txt
1442,1628732,_splitted_1675402897,27_sorted_file_37.txt
1443,1606626,_splitted_1675402897,27_sorted_file_38.txt
1444,1623694,_splitted_1675402897,27_sorted_file_39.txt
1445,1640486,_splitted_1675402897,27_sorted_file_4.txt
1446,1551549,_splitted_1675402897,27_sorted_file_40.txt
1447,1649087,_splitted_1675402897,27_sorted_file_41.txt
1448,1682821,_splitted_1675402897,27_sorted_file_42.txt
1449,1630746,_splitted_1675402897,27_sorted_file_43.txt
1450,1762041,_splitted_1675402897,27_sorted_file_44.txt
1451,1684973,_splitted_1675402897,27_sorted_file_45.txt
1452,1890975,_splitted_1675402897,27_sorted_file_46.txt
1453,1544084,_splitted_1675402897,27_sorted_file_47.txt
1454,1575939,_splitted_1675402897,27_sorted_file_5.txt
1455,1595115,_splitted_1675402897,27_sorted_file_6.txt
1456,1573534,_splitted_1675402897,27_sorted_file_7.txt
1457,1555620,_splitted_1675402897,27_sorted_file_8.txt
1458,1653895,_splitted_1675402897,27_sorted_file_9.txt
1459,1519321,_splitted_1675402897,28_data_file_0.txt
1460,1380096,_splitted_1675402897,28_data_file_1.txt
1461,1561592,_splitted_1675402897,28_data_file_10.txt
1462,1522565,_splitted_1675402897,28_data_file_11.txt
1463,1596722,_splitted_1675402897,28_sorted_file_12.txt
1464,1576073,_splitted_1675402897,28_sorted_file_13.txt
1465,1622296,_splitted_1675402897,28_sorted_file_14.txt
1466,1610626,_splitted_1675402897,28_sorted_file_15.txt
1467,1573720,_splitted_1675402897,28_sorted_file_16.txt
1468,1591381,_splitted_1675402897,28_sorted_file_17.txt
1469,1612676,_splitted_1675402897,28_sorted_file_18.txt
1470,1560741,_splitted_1675402897,28_sorted_file_19.txt
1471,1307322,_splitted_1675402897,28_sorted_file_2.txt
1472,1611096,_splitted_1675402897,28_sorted_file_20.txt
1473,1558145,_splitted_1675402897,28_sorted_file_21.txt
1474,1639336,_splitted_1675402897,28_sorted_file_22.txt
1475,1615067,_splitted_1675402897,28_sorted_file_23.txt
1476,1544296,_splitted_1675402897,28_sorted_file_24.txt
1477,1635621,_splitted_1675402897,28_sorted_file_25.txt
1478,1651833,_splitted_1675402897,28_sorted_file_26.txt
1479,1633140,_splitted_1675402897,28_sorted_file_27.txt
1480,1599365,_splitted_1675402897,28_sorted_file_28.txt
1481,1546858,_splitted_1675402897,28_sorted_file_29.txt
1482,1494090,_splitted_1675402897,28_sorted_file_3.txt
1483,1616608,_splitted_1675402897,28_sorted_file_30.txt
1484,1595596,_splitted_1675402897,28_sorted_file_31.txt
1485,1693237,_splitted_1675402897,28_sorted_file_32.txt
1486,1538161,_splitted_1675402897,28_sorted_file_33.txt
1487,1549323,_splitted_1675402897,28_sorted_file_34.txt
1488,1545386,_splitted_1675402897,28_sorted_file_35.txt
1489,1556221,_splitted_1675402897,28_sorted_file_36.txt
1490,1687516,_splitted_1675402897,28_sorted_file_37.txt
1491,1583852,_splitted_1675402897,28_sorted_file_38.txt
1492,1667390,_splitted_1675402897,28_sorted_file_39.txt
1493,1620948,_splitted_1675402897,28_sorted_file_4.txt
1494,1574771,_splitted_1675402897,28_sorted_file_40.txt
1495,1654079,_splitted_1675402897,28_sorted_file_41.txt
1496,1680115,_splitted_1675402897,28_sorted_file_42.txt
1497,1601578,_splitted_1675402897,28_sorted_file_43.txt
1498,1765546,_splitted_1675402897,28_sorted_file_44.txt
1499,1598735,_splitted_1675402897,28_sorted_file_45.txt
1500,1910379,_splitted_1675402897,28_sorted_file_46.txt
1501,1543698,_splitted_1675402897,28_sorted_file_47.txt
1502,1573270,_splitted_1675402897,28_sorted_file_5.txt
1503,1534553,_splitted_1675402897,28_sorted_file_6.txt
1504,1580281,_splitted_1675402897,28_sorted_file_7.txt
1505,1547332,_splitted_1675402897,28_sorted_file_8.txt
1506,1584764,_splitted_1675402897,28_sorted_file_9.txt
1507,1519022,_splitted_1675402897,29_data_file_0.txt
1508,1396322,_splitted_1675402897,29_data_file_1.txt
1509,1561927,_splitted_1675402897,29_data_file_10.txt
1510,1546560,_splitted_1675402897,29_data_file_11.txt
1511,1609772,_splitted_1675402897,29_sorted_file_12.txt
1512,1512561,_splitted_1675402897,29_sorted_file_13.txt
1513,1627151,_splitted_1675402897,29_sorted_file_14.txt
1514,1615036,_splitted_1675402897,29_sorted_file_15.txt
1515,1627302,_splitted_1675402897,29_sorted_file_16.txt
1516,1591631,_splitted_1675402897,29_sorted_file_17.txt
1517,1618145,_splitted_1675402897,29_sorted_file_18.txt
1518,1561204,_splitted_1675402897,29_sorted_file_19.txt
1519,1378795,_splitted_1675402897,29_sorted_file_2.txt
1520,1574232,_splitted_1675402897,29_sorted_file_20.txt
1521,1551661,_splitted_1675402897,29_sorted_file_21.txt
1522,1595944,_splitted_1675402897,29_sorted_file_22.txt
1523,1587406,_splitted_1675402897,29_sorted_file_23.txt
1524,1575161,_splitted_1675402897,29_sorted_file_24.txt
1525,1680121,_splitted_1675402897,29_sorted_file_25.txt
1526,1704647,_splitted_1675402897,29_sorted_file_26.txt
1527,1707949,_splitted_1675402897,29_sorted_file_27.txt
1528,1653633,_splitted_1675402897,29_sorted_file_28.txt
1529,1459970,_splitted_1675402897,29_sorted_file_29.txt
1530,1532237,_splitted_1675402897,29_sorted_file_3.txt
1531,1660539,_splitted_1675402897,29_sorted_file_30.txt
1532,1737247,_splitted_1675402897,29_sorted_file_31.txt
1533,1553653,_splitted_1675402897,29_sorted_file_32.txt
1534,1541737,_splitted_1675402897,29_sorted_file_33.txt
1535,1575027,_splitted_1675402897,29_sorted_file_34.txt
1536,1530622,_splitted_1675402897,29_sorted_file_35.txt
1537,1664608,_splitted_1675402897,29_sorted_file_36.txt
1538,1671823,_splitted_1675402897,29_sorted_file_37.txt
1539,1590896,_splitted_1675402897,29_sorted_file_38.txt
1540,1622254,_splitted_1675402897,29_sorted_file_39.txt
1541,1592225,_splitted_1675402897,29_sorted_file_4.txt
1542,1527559,_splitted_1675402897,29_sorted_file_40.txt
1543,1659599,_splitted_1675402897,29_sorted_file_41.txt
1544,1588596,_splitted_1675402897,29_sorted_file_42.txt
1545,1591170,_splitted_1675402897,29_sorted_file_43.txt
1546,1738429,_splitted_1675402897,29_sorted_file_44.txt
1547,1606447,_splitted_1675402897,29_sorted_file_45.txt
1548,1901988,_splitted_1675402897,29_sorted_file_46.txt
1549,1544004,_splitted_1675402897,29_sorted_file_47.txt
1550,1582403,_splitted_1675402897,29_sorted_file_5.txt
1551,1606920,_splitted_1675402897,29_sorted_file_6.txt
1552,1589255,_splitted_1675402897,29_sorted_file_7.txt
1553,1554474,_splitted_1675402897,29_sorted_file_8.txt
1554,1492308,_splitted_1675402897,29_sorted_file_9.txt
1555,1526153,_splitted_1675402897,2_data_file_0.txt
1556,1335979,_splitted_1675402897,2_data_file_1.txt
1557,1638499,_splitted_1675402897,2_data_file_10.txt
1558,1524485,_splitted_1675402897,2_data_file_100.txt
1559,1524493,_splitted_1675402897,2_data_file_101.txt
1560,1524324,_splitted_1675402897,2_data_file_102.txt
1561,1524289,_splitted_1675402897,2_data_file_103.txt
1562,1593764,_splitted_1675402897,2_data_file_104.txt
1563,1675715,_splitted_1675402897,2_data_file_105.txt
1564,1529718,_splitted_1675402897,2_data_file_106.txt
1565,1623586,_splitted_1675402897,2_data_file_107.txt
1566,1521401,_splitted_1675402897,2_data_file_108.txt
1567,1592048,_splitted_1675402897,2_data_file_109.txt
1568,1526205,_splitted_1675402897,2_data_file_11.txt
1569,1585881,_splitted_1675402897,2_data_file_110.txt
1570,1648511,_splitted_1675402897,2_data_file_111.txt
1571,1431784,_splitted_1675402897,2_data_file_112.txt
1572,1539709,_splitted_1675402897,2_data_file_113.txt
1573,1554576,_splitted_1675402897,2_data_file_114.txt
1574,1701598,_splitted_1675402897,2_data_file_115.txt
1575,1501562,_splitted_1675402897,2_sorted_file_116.txt
1576,1598168,_splitted_1675402897,2_sorted_file_117.txt
1577,1544981,_splitted_1675402897,2_sorted_file_118.txt
1578,1516507,_splitted_1675402897,2_sorted_file_119.txt
1579,1661852,_splitted_1675402897,2_sorted_file_12.txt
1580,1601624,_splitted_1675402897,2_sorted_file_120.txt
1581,1640851,_splitted_1675402897,2_sorted_file_121.txt
1582,1473792,_splitted_1675402897,2_sorted_file_122.txt
1583,1503961,_splitted_1675402897,2_sorted_file_123.txt
1584,1538390,_splitted_1675402897,2_sorted_file_124.txt
1585,1529173,_splitted_1675402897,2_sorted_file_125.txt
1586,1556883,_splitted_1675402897,2_sorted_file_126.txt
1587,1522883,_splitted_1675402897,2_sorted_file_127.txt
1588,1503814,_splitted_1675402897,2_sorted_file_128.txt
1589,1663850,_splitted_1675402897,2_sorted_file_129.txt
1590,1579952,_splitted_1675402897,2_sorted_file_13.txt
1591,1501749,_splitted_1675402897,2_sorted_file_130.txt
1592,1588829,_splitted_1675402897,2_sorted_file_131.txt
1593,1496426,_splitted_1675402897,2_sorted_file_132.txt
1594,1506564,_splitted_1675402897,2_sorted_file_133.txt
1595,1529174,_splitted_1675402897,2_sorted_file_134.txt
1596,1540426,_splitted_1675402897,2_sorted_file_135.txt
1597,1588674,_splitted_1675402897,2_sorted_file_136.txt
1598,1568186,_splitted_1675402897,2_sorted_file_137.txt
1599,1506215,_splitted_1675402897,2_sorted_file_138.txt
1600,1462844,_splitted_1675402897,2_sorted_file_139.txt
1601,1621633,_splitted_1675402897,2_sorted_file_14.txt
1602,1585858,_splitted_1675402897,2_sorted_file_140.txt
1603,1470833,_splitted_1675402897,2_sorted_file_141.txt
1604,1515666,_splitted_1675402897,2_sorted_file_142.txt
1605,1611003,_splitted_1675402897,2_sorted_file_143.txt
1606,1540872,_splitted_1675402897,2_sorted_file_144.txt
1607,1555765,_splitted_1675402897,2_sorted_file_145.txt
1608,1588157,_splitted_1675402897,2_sorted_file_146.txt
1609,1414161,_splitted_1675402897,2_sorted_file_147.txt
1610,1426247,_splitted_1675402897,2_sorted_file_148.txt
1611,1536437,_splitted_1675402897,2_sorted_file_149.txt
1612,1704203,_splitted_1675402897,2_sorted_file_15.txt
1613,1539436,_splitted_1675402897,2_sorted_file_150.txt
1614,1578610,_splitted_1675402897,2_sorted_file_151.txt
1615,1512734,_splitted_1675402897,2_sorted_file_152.txt
1616,1539623,_splitted_1675402897,2_sorted_file_153.txt
1617,1508228,_splitted_1675402897,2_sorted_file_154.txt
1618,1660448,_splitted_1675402897,2_sorted_file_155.txt
1619,1609076,_splitted_1675402897,2_sorted_file_156.txt
1620,1512734,_splitted_1675402897,2_sorted_file_157.txt
1621,1544855,_splitted_1675402897,2_sorted_file_158.txt
1622,1494599,_splitted_1675402897,2_sorted_file_159.txt
1623,1567225,_splitted_1675402897,2_sorted_file_16.txt
1624,1603401,_splitted_1675402897,2_sorted_file_160.txt
1625,1529082,_splitted_1675402897,2_sorted_file_161.txt
1626,1503737,_splitted_1675402897,2_sorted_file_162.txt
1627,1349514,_splitted_1675402897,2_sorted_file_163.txt
1628,1499947,_splitted_1675402897,2_sorted_file_164.txt
1629,1591568,_splitted_1675402897,2_sorted_file_165.txt
1630,1598240,_splitted_1675402897,2_sorted_file_166.txt
1631,1594472,_splitted_1675402897,2_sorted_file_167.txt
1632,1507032,_splitted_1675402897,2_sorted_file_168.txt
1633,1483493,_splitted_1675402897,2_sorted_file_169.txt
1634,1621128,_splitted_1675402897,2_sorted_file_17.txt
1635,1544850,_splitted_1675402897,2_sorted_file_170.txt
1636,1553821,_splitted_1675402897,2_sorted_file_171.txt
1637,1583873,_splitted_1675402897,2_sorted_file_172.txt
1638,1587029,_splitted_1675402897,2_sorted_file_173.txt
1639,1567566,_splitted_1675402897,2_sorted_file_174.txt
1640,1579627,_splitted_1675402897,2_sorted_file_175.txt
1641,1549234,_splitted_1675402897,2_sorted_file_176.txt
1642,1678581,_splitted_1675402897,2_sorted_file_177.txt
1643,1532778,_splitted_1675402897,2_sorted_file_178.txt
1644,1471767,_splitted_1675402897,2_sorted_file_179.txt
1645,1610321,_splitted_1675402897,2_sorted_file_18.txt
1646,1544795,_splitted_1675402897,2_sorted_file_180.txt
1647,1549101,_splitted_1675402897,2_sorted_file_181.txt
1648,1442741,_splitted_1675402897,2_sorted_file_182.txt
1649,1508189,_splitted_1675402897,2_sorted_file_183.txt
1650,1528931,_splitted_1675402897,2_sorted_file_184.txt
1651,1509318,_splitted_1675402897,2_sorted_file_185.txt
1652,1452919,_splitted_1675402897,2_sorted_file_186.txt
1653,1487518,_splitted_1675402897,2_sorted_file_187.txt
1654,1476263,_splitted_1675402897,2_sorted_file_188.txt
1655,1478864,_splitted_1675402897,2_sorted_file_189.txt
1656,1602028,_splitted_1675402897,2_sorted_file_19.txt
1657,1488161,_splitted_1675402897,2_sorted_file_190.txt
1658,1389573,_splitted_1675402897,2_sorted_file_191.txt
1659,1405217,_splitted_1675402897,2_sorted_file_192.txt
1660,1395557,_splitted_1675402897,2_sorted_file_193.txt
1661,1427539,_splitted_1675402897,2_sorted_file_194.txt
1662,1384166,_splitted_1675402897,2_sorted_file_195.txt
1663,1366381,_splitted_1675402897,2_sorted_file_196.txt
1664,1261153,_splitted_1675402897,2_sorted_file_197.txt
1665,1348293,_splitted_1675402897,2_sorted_file_198.txt
1666,1223708,_splitted_1675402897,2_sorted_file_199.txt
1667,1548851,_splitted_1675402897,2_sorted_file_2.txt
1668,1629541,_splitted_1675402897,2_sorted_file_20.txt
1669,1233709,_splitted_1675402897,2_sorted_file_200.txt
1670,1170742,_splitted_1675402897,2_sorted_file_201.txt
1671,1216779,_splitted_1675402897,2_sorted_file_202.txt
1672,1132496,_splitted_1675402897,2_sorted_file_203.txt
1673,1022005,_splitted_1675402897,2_sorted_file_204.txt
1674,978633,_splitted_1675402897,2_sorted_file_205.txt
1675,970568,_splitted_1675402897,2_sorted_file_206.txt
1676,773305,_splitted_1675402897,2_sorted_file_207.txt
1677,727295,_splitted_1675402897,2_sorted_file_208.txt
1678,684576,_splitted_1675402897,2_sorted_file_209.txt
1679,1631313,_splitted_1675402897,2_sorted_file_21.txt
1680,576444,_splitted_1675402897,2_sorted_file_210.txt
1681,523606,_splitted_1675402897,2_sorted_file_211.txt
1682,511197,_splitted_1675402897,2_sorted_file_212.txt
1683,493490,_splitted_1675402897,2_sorted_file_213.txt
1684,462193,_splitted_1675402897,2_sorted_file_214.txt
